id,nationalPhoneNumber,formattedAddress,rating,websiteUri,regularOpeningHours,displayName,primaryType,editorialSummary,reviews
ChIJ8UEiwcM0K4gRKqBc4DFmv_w,(416) 593-4274,"350 Spadina Ave., Toronto, ON M5T 2G4, Canada",4.1,http://phohung.ca/,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",Phở Hưng Restaurant,vietnamese_restaurant,"Family-run Vietnamese eatery with a warm atmosphere for noodle soups, specialties & smoothies.","This restaurant offers a delightful experience with its authentic Vietnamese cuisine, perfect for casual dining. Diners have praised the fried rolls, which pair nicely with a special sauce, and the pho, particularly enjoying the quality of the broth. The spring rolls, while prepared differently than typical Vietnamese restaurants, still offer a comforting, home-cooked feel. Among the highly recommended dishes are the shrimp with curry and coconut milk served over rice, as well as the grilled beef with rice and an egg. Guests appreciate the generous portion sizes and reasonable prices, making it a staple in Chinatown for those craving a good meal. The service is friendly, although the restaurant’s fast-paced environment may occasionally impact the attention given. One downside mentioned is the automatic addition of a 15% tip to the bill without prior notice. Overall, it’s a great spot to enjoy a satisfying meal with a cozy ambiance."
ChIJh8CNbsE0K4gR2r0OsuTNVQ0,(416) 598-4514,"383 Spadina Ave., Toronto, ON M5T 2G6, Canada",4.4,,"['Monday: 12:00\u2009–\u20099:00\u202fPM', 'Tuesday: 12:00\u2009–\u20099:00\u202fPM', 'Wednesday: Closed', 'Thursday: 12:00\u2009–\u20099:00\u202fPM', 'Friday: 12:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM']",Anh Dao Restaurant,vietnamese_restaurant,"Snug specialist for Vietnamese cuisine, offering a variety of dishes including pho & spring rolls.","Anh Dao is a charming Vietnamese restaurant that offers authentic cuisine and a modern, inviting atmosphere. Popular among diners for dinner on weekends, the standout dish is the special beef rib pho, which features tender, flavorful meat that effortlessly falls off the bone, complemented by a rich, savory broth and generous noodles. Guests also rave about the vermicelli bowl with pork and crispy spring rolls, providing a delightful mix of textures and flavors. While service can be somewhat spotty, the staff remains friendly and accommodating, eager to assist diners in navigating the menu and dining experience. The rice dish with lemongrass chicken and pork is noted for its vibrant flavors, though some find the marinade to be slightly on the sweet side. The overall vibe is relaxed and affordable, making it a great spot for a casual meal. Overall, Anh Dao impresses with its delicious offerings and commitment to providing a great dining experience, earning accolades from those looking for proper Vietnamese fare."
ChIJoQ5K0_00K4gRwB-hrQmxqrY,(416) 588-6997,"57 Ossington Ave, Toronto, ON M6J 2Y9, Canada",4.4,https://photienthanh.com/,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",Pho Tien Thanh,restaurant,Busy no-frills soup spot for ample ingredients topped with steaming broth & classic Vietnamese fare.,"Ossington is a hidden gem, offering a diverse menu primarily centered around Vietnamese cuisine, particularly pho. Diners can choose from various sizes of pho, with options featuring both chicken and beef, complemented by fresh sides like limes, sprouts, and mint. Many patrons also enjoy the fried spring rolls, which are larger and tastier than expected. For lunch, the deep-fried blended shrimp on sugar cane vermicelli with BBQ pork and spring rolls has garnered positive feedback, although the BBQ pork was noted to be a bit dry. Recommendations include a refreshing soursop milkshake and the beef wrapped in lolot leaves. While some reviews praise the soup's taste and overall quality, others express disappointment, particularly regarding an unpleasant smell. The restaurant has a casual atmosphere, primarily self-serve, but automatically adds a 10% tip to bills, which has prompted mixed feelings among customers. Despite these critiques, many agree that the restaurant's food quality is impressive, making it worth a visit."
ChIJpz6HZ8M0K4gRROkPuhGVOMA,(416) 703-8330,"254 Spadina Ave., Toronto, ON M5T 2C2, Canada",4.1,https://www.phoxelua.ca/,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",Pho Xe Lua Vietnamese Cuisine,vietnamese_restaurant,Enduring no-frills spot for Vietnamese fare that stays open late & has notable pho dishes.,"Pho Xe Lua on Spadina is a highly regarded Vietnamese restaurant in Toronto, celebrated for its consistently delicious cuisine and inviting ambiance. Popular for both lunch and dinner, the menu features an array of dishes, with standout items including the tender beef pho and beautifully balanced vermicelli bowls topped with BBQ chicken or shrimp spring rolls. Patrons enjoy scrumptious appetizers like spring rolls, crispy deep-fried squid, and octopus tail, which are perfect for sharing. The caramelized jumbo prawn rice dish also receives high praise for its flavorful and colorful presentation. Many guests appreciate the quick and attentive service, making it an ideal spot for both casual lunches and relaxed dinners. Adding to the experience, drinks like tea and coffee with condensed milk are highly recommended. Though occasional variations in food quality may occur, the overall experience remains superb. With reasonable prices and a commitment to authentic Vietnamese flavors, Pho Xe Lua is a go-to destination for those craving a taste of Vietnam in the heart of the city."
ChIJORaaj5Y0K4gRYBQuIACSfIA,(647) 351-3288,"378 Bloor St W, Toronto, ON M5S 1X2, Canada",4.3,https://vietnamlovelynoodle.ca/,"['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']",Vietnam lovely noodle,vietnamese_restaurant,"Noodle soups & other traditional Vietnamese cooking offered in casual, modern surroundings.","This family-run Vietnamese restaurant delivers consistently delicious meals for both dine-in and takeout, making it a beloved spot for many regulars. Patrons rave about the large Pho, especially with crispy chicken, noting the generous portions and hearty, clean broth. Other standout dishes include the beef brisket curry, described as perfectly soft and flavorful, and the grilled pork and chicken chop, which is a must-try during dinner. However, a few customers have pointed out issues with bones in the lemongrass pork on rice, recommending that the owner consider removing them for safety. Despite this minor concern, the restaurant boasts friendly service, with one guest even receiving complimentary shrimp chips during their meal. The atmosphere is welcoming and clean, making it an inviting choice for lunch or dinner. With affordable pricing and prompt service, this restaurant has certainly earned its reputation as a hidden gem on Bloor Street."
ChIJ3efFH_w0K4gR-k7OiRLX9X0,(416) 531-1601,"125 Ossington Ave, Toronto, ON M6J 2Z2, Canada",4.2,http://www.goldenturtle.ca/,"['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",Pho Rùa Vàng Golden Turtle Restaurant,vietnamese_restaurant,"Straight-up Vietnamese spot with sizable soups & vermicelli dishes, plus a patio.","This restaurant has garnered mixed reviews from diners who appreciate its friendly service and authentic Vietnamese cuisine, particularly the pho, which is noted for being tasty and filling. While some guests enjoy the vibrant atmosphere and efficient staff, mentioning the appealing patio for brunch, others express frustration with the inconsistency in food quality and portion sizes—especially for delivery orders. Complaints include an underwhelming mixed fried rice that lacked shrimp and chicken, along with disappointing experiences where specific dietary requests were ignored. Despite the cleanliness and family-owned charm highlighted by some patrons, there are significant issues regarding the quality of dishes like pho, particularly regarding oily broth and unappetizing beef. The presence of vegetarian, vegan, and pescatarian options is a plus for many, but the negative experiences have led some to seek alternatives elsewhere. Overall, while the restaurant has its merits, the inconsistency in food quality and service has prompted a split between satisfied and frustrated customers."
ChIJt4tzTPU0K4gRVJ86DGjYJAA,,"858 Bloor St W, Toronto, ON M6G 1M2, Canada",4.6,https://www.vitbeo.com/,"['Monday: Closed', 'Tuesday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM']",Vit Beo,vietnamese_restaurant,Bowls of pho & other lesser-known Vietnamese snacks dished out at a snug counter serve open late.,"This restaurant offers a delightful experience with a focus on Vietnamese cuisine, making it a great spot for lunch or dinner. Diners rave about the flavor-packed dishes, including the standout beef shaken fried rice and exceptional pho, with some praising the vegan options like vegan pho and banh mi. Appetizers such as the baby bok choy and turnip cake also receive positive mentions, highlighting their unique flavors and textures. The cozy atmosphere, complemented by a selection of craft beers, enhances the dining experience, although some diners noted that service could vary in enthusiasm. Overall, the restaurant is well-regarded for its delicious and comforting meals, genuine service, and the passionate care the chefs display in their cooking, making it a repeat destination for many patrons. The prices are considered reasonable given the quality of the food and service. If you're seeking an inviting environment with a satisfying range of dishes, this spot is definitely worth a visit."
ChIJx9vp0c80K4gRpAEGeRv_cQg,(416) 977-8778,"212 Queen St W, Toronto, ON M5V 1Z2, Canada",4.0,http://www.gingerone.ca,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",Ginger Restaurant,vietnamese_restaurant,Simple eatery for traditional Vietnamese favourites made with all-organic ingredients.,"This casual Vietnamese restaurant offers home-style meals in a cafeteria-style setting. Diners can enjoy a generous portion of authentic dishes such as the large rare pho, which is priced at around $15 and praised for its rich flavors and ample meat. Another favorite is the boneless thigh rice plate, available for just $14, delivering a satisfying portion of protein that resonates well with both locals and visitors. While some reviews note that the pho occasionally lacks the anticipated rare beef, overall, many appreciate the quick service and decent pricing. However, opinions vary, as one guest found the food lacking compared to food court offerings, especially criticizing the powdered Thai tea. Despite mixed feedback, the restaurant remains a popular option for a quick lunch, with many patrons eager to return to explore more items on the menu, particularly enjoying well-cooked dishes and generous portions."
ChIJrY4PXcM0K4gRVsJELwV5GUg,(416) 504-2188,"252 Spadina Ave., Toronto, ON M5T 2C2, Canada",4.0,https://bunsaigon.ca/,"['Monday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM']",Bun Saigon Vietnamese Restaurant,vietnamese_restaurant,Unassuming storefront eatery with a snug dining room & a menu of homestyle Vietnamese fare.,"This restaurant, likely family-owned, offers an inviting atmosphere with attentive and friendly staff. For starters, the pho soup stands out as a flavorful dish rich in fat, complemented by a refreshing soursop drink. Patrons rave about the chicken curry, describing it as the best they've ever had, while the rice paper egg rolls and snail noodles are highlighted as must-try items. However, some diners have noted that the bun dac biet dish fell short, lacking in quality despite its generous toppings. For a quick lunch, the vermicelli bowl with grilled pork and spring rolls received praise for its delicious taste and good portion size. Overall, the restaurant impresses with a varied menu that encourages return visits, making it a commendable choice for both lunch and dinner."
ChIJI1kf3zc1K4gR6p-abgSPy1o,(647) 346-8843,"308 Dundas St W, Toronto, ON M5T 1G4, Canada",4.3,http://www.dzovieteatery.com/,"['Monday: Closed', 'Tuesday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:00\u202fPM']",Dzô Viet Eatery,vietnamese_restaurant,Contemporary hangout specializing in reimagined Vietnamese classics & street food.,"Dzo is a Vietnamese restaurant known for its convenience and decent food at reasonable prices, making it a suitable spot for a quick bite. For lunch, patrons enjoyed the dry pho, which is a flavorful mix of beef and saucy noodles, accompanied by a side of concentrated pho soup, while the chicken noodle bowl impressed with its lemongrass-marinated chicken and veggies. However, some found the vermicelli portions excessive. The restaurant also features a hidden bar and offers happy hour specials, including a $5 beer, which adds value to the dining experience. Despite some positive aspects, service has been inconsistent, with long waits for both acknowledgment and water, particularly during a busy happy hour. Customer reviews highlighted mixed experiences; while some raved about the beef ribs and atmosphere, others were disappointed with brunch, noting dry noodles and chicken, and a lack of helpful service. Overall, Dzo delivers commendable dishes but is not considered a destination restaurant, and guests are encouraged to opt for happy hour menu items for better value."
ChIJn-1fVu80K4gRq6ZBzctTm94,(416) 537-0188,"814 Dundas St W, Toronto, ON M6J 1V3, Canada",4.2,https://oxtailpho.ca/,"['Monday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Tuesday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Wednesday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Thursday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Friday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Saturday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Sunday: 4:00\u202fPM\u2009–\u20094:00\u202fAM']",Oxtail Pho & Banh Mi,vietnamese_restaurant,"Humble eatery serving classic Vietnamese fare such as noodle soups, rice dishes & sandwiches.","This family-owned restaurant on Dundas offers a unique and modern take on traditional Vietnamese cuisine, specializing in pho. Their signature dish, the Loved You Pho, features a generous portion of ingredients, including beef flank, ribeye beef slices, beef tripe, beef balls, and chicken breast, all served in a house-made broth that's been simmered for 24 hours, resulting in a rich and flavorful experience. While the pho is praised for its authentic taste and the high quality of the rice noodles, some customers found the broth slightly too salty, and the inclusion of toppings like beansprouts and herbs pre-added to the bowl raised concerns for those with food allergies. The seafood pho received mixed reviews, with large mussels and shrimp being present but described as bland. The service is noted to be friendly and attentive, although some patrons felt it was a bit intrusive. Overall, the restaurant is highly recommended for its delicious pho and warm hospitality, making it a beloved spot for both locals and visitors."
ChIJgZS55sY1K4gR2bgS3wOz4po,(437) 914-9132,"185 College St, Toronto, ON M5T 1P7, Canada",4.4,http://dearsaigon.com/,"['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",Dear Saigon,vietnamese_restaurant,,"The restaurant experience varied significantly based on the dishes ordered. The menu included items such as banh mi tacos, pad Thai, and pork vermicelli, with the tacos being the only highlight of the meal for one reviewer. Unfortunately, the vermicelli was marred by a strand of hair, leading to disappointment and a lack of further appetite despite a small discount offered. Other diners found the food well-prepared but criticized the presentation, especially regarding the flan dessert served in an unappealing takeout box. The pho was described as average, lacking necessary condiments, while the shrimp rolls contained excessive carbs that masked the shrimp taste. Additionally, some patrons noted that the dining experience wasn't as grand as other locations, particularly missing a multi-tier serving style. However, the Vietnamese egg coffee was praised for its flavor, and the establishment was recognized for its pleasant atmosphere and friendly staff. Despite some critiques, the fast service and generous noodle portions were appreciated, although the drink sizes left something to be desired. Overall, while the restaurant has potential, it may need to improve certain aspects to live up to its high ratings."
ChIJ56QsZSo1K4gRV-Ng-nIayeQ,(416) 922-4415,"374 College St, Toronto, ON M5T 1S6, Canada",4.2,,"['Monday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Tuesday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Wednesday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Thursday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Friday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Saturday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'Sunday: 4:00\u202fPM\u2009–\u20094:00\u202fAM']",Pho Ha Noi,vietnamese_restaurant,,"Pho Ha Noi offers a pleasant dining experience, highlighted by warm and accommodating staff, which contributes to a friendly atmosphere. Guests can indulge in flavorful Vietnamese dishes, particularly enjoying the popular Pho Tai and Bun Rieu, with many describing the pho as the best in Chinatown. For a satisfying dinner, visitors recommend the pork chop, chicken fried rice, and a hearty bowl of rich-flavored soup, although some have noted a prominent presence of MSG in the soup, which may deter certain diners. The Gỏi Cuốn, served with a spicy sauce, also garnered praise for its taste. While diners enjoy the ambiance, they have mentioned occasional delays in service and bill processing that could use improvement. Despite a few concerns, the overall consensus is that Pho Ha Noi remains a viable option for those seeking authentic Vietnamese cuisine, especially for a casual meal. The unique mix of music, transitioning from Chinese to trendy Vietnamese, adds an interesting touch to the experience. Overall, Pho Ha Noi is a restaurant worth visiting for its flavorful offerings and welcoming vibes."
ChIJv6RRx8M0K4gRKh5I866TqfI,(416) 901-1115,"6 St Andrew St, Toronto, ON M5T 1K6, Canada",4.7,https://www.saigonlotustoronto.ca/,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",Saigon Lotus,vietnamese_restaurant,"Simple tables adorn this Vietnamese & Thai restaurant, which also has a robust exotic drink menu.","Saigon Lotus is a standout vegan restaurant praised for its generous portions and delicious dishes, making it a favorite among diners seeking authentic Vietnamese cuisine. Popular offerings include the BBQ bahn mi, golden curry vermicelli soup, and the spicy lemongrass tofu seitan paired with spring rolls and a vermicelli bowl. Visitors have raved about the flavorful Vietnamese filter coffee, enhancing the overall experience. Many describe the restaurant's ambiance as calming, thanks to its plant-filled decor and laid-back vibe. While service can be slow during busy hours, the friendly staff, particularly Teresa, are noted for their attentiveness and willingness to accommodate diners. Some guests mentioned previous disorganization in service, expressing a desire to return during quieter times for a better experience. The affordable prices for such quality dishes add to its appeal, making Saigon Lotus a hidden gem worth discovering. Overall, patrons highly recommend this cozy spot for an enjoyable vegan brunch or dinner outing."
ChIJcx1yDsM0K4gRnX8faXSfHuQ,(416) 351-7188,"525 Dundas St W, Toronto, ON M5T 1H3, Canada",3.8,http://phopasteur.ca/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Pho Pasteur Restaurant,vietnamese_restaurant,Compact cash-only Vietnamese noodle operation that's open 24/7 & serves large portions.,"Pho Pasteur Restaurant offers a consistent dining experience, praised for its great food and service throughout the day and night. Diners have appreciated the generous portions of pho, which is a highlight, often noted for having more meat than many other establishments. Popular dishes include the bun bo hue, known for its flavorful broth infused with lemongrass and spices, albeit one review mentioned some beef shank being tough. The chicken curry served with vermicelli is also a favorite, featuring tender drumsticks and a coconut-infused sauce that balances the spiciness well. While the restaurant operates 24/7, making it a convenient late-night dining option, one unfortunate experience involving a cockroach in a soup has significantly tarnished its reputation for some. Overall, the eatery is recommended for those seeking hearty pho or a filling meal at any hour, but potential diners should be aware of mixed experiences. The heartfelt service from the staff, including a chef's thoughtful gesture to a patron, adds a personal touch to the experience. However, hygiene concerns have been noted and could deter some guests from returning."
ChIJ8VxMKLM0K4gRijh3oA5fS1E,(416) 413-1053,"546 Church St, Toronto, ON M4Y 2C6, Canada",4.0,http://www.gingercuisine.ca/,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",Pho Ginger,vietnamese_restaurant,Vietnamese quick-serve restaurant with a health focus that's open late for noodles & sandwiches.,"This restaurant offers a varied menu that includes dishes like coconut shrimp, chicken soup, pho with beef, spaghetti with chicken and beef, and vermicelli with grilled pork and spring rolls. Many patrons appreciate the flavorful food and generous portion sizes, especially highlighting the crispy spring rolls and well-cooked meat in the vermicelli dish. However, there are notable inconsistencies in quality; some guests found the pho disappointing, describing it as overly salty and lacking authentic flavors, with complaints about cheap grade meat in the oxtail pho. The prices are deemed reasonable for the quality provided, although some diners feel that the establishment's overall dining experience, including service and decor, could use improvement. While the location is spacious and offers a decent view, customer service has received mixed reviews, with some noting a lack of friendliness. Cleanliness in the restrooms has also been pointed out as an issue. Overall, the restaurant has potential for delicious meals, particularly at lunch, but may require management changes to enhance the dining experience and address quality concerns."
ChIJOZVR24QzK4gRv2Zpqh4CSnE,(416) 322-9797,"2038 Yonge St, Toronto, ON M4S 1Z9, Canada",4.7,http://madamesaigonviet.com/,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",Madame Saigon (Midtown),vietnamese_restaurant,,"This restaurant offers an outstanding Vietnamese dining experience, highlighted by their generous portions and high-quality meats. The pho is particularly praised for its excellent flavor, while the shared platter for 2-4 is a favorite, comfortably accommodating more diners. Guests rave about the Thai fried rice with soft-shell crab, which also includes chicken, adding extra protein to the meal. For those craving something lighter, the vermicelli with BBQ beef, shrimp, and spring rolls is also well-received. Additionally, the durian smoothie, while not overpoweringly flavored, provides a unique taste to the meal. Warm, soft baguettes and delightful Vietnamese coffee complement the menu perfectly. Diners appreciate the friendly and accommodating staff, making each visit a lovely experience. Overall, this restaurant stands out as a go-to spot for both casual meals and memorable dining occasions."
ChIJnceFBcM0K4gRpGH7oZQHKc4,(416) 596-8589,"546 Dundas St W, Toronto, ON M5T 1H3, Canada",4.5,https://kimvietnameserestaurant.ca/,"['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",Kim Vietnamese Restaurant,vietnamese_restaurant,"Vietnamese pho, noodles & other specialties, plus coffees & shakes, in a standard space.","This restaurant, often described as a hidden gem, has been cherished by patrons for its delicious and authentic Vietnamese cuisine. Regular customers rave about the Fu Kien rice noodles and the grilled pork with spring rolls, highlighting the generous portions and vibrant flavors that remind them of Vietnam. The atmosphere is cozy and unpretentious, reminiscent of a mom-and-pop establishment, where the owner fosters relationships with her guests. Alongside the noodles, the ice coffee with condensed milk is frequently recommended, offering a perfect complement to the meals. Diners appreciate the value for money, noting that, despite its simple ambiance, the quality of the food consistently exceeds expectations. With a loyal following built over years, this restaurant remains a top choice for those craving comforting noodle dishes. Overall, it's a place that combines heartfelt service with outstanding dishes, making it a must-visit for both locals and newcomers alike."
ChIJfYMaNMY1K4gRue4KJ92FJ5Q,(416) 966-2424,"695 Yonge St, Toronto, ON M4Y 2B2, Canada",3.9,https://www.gingerone.ca/index.html,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",Ginger Restaurant,vietnamese_restaurant,,"This Vietnamese restaurant is a great option for a quick lunch, boasting prompt service and a no-frills atmosphere. Diners can enjoy a variety of dishes, including Rare Beef pho, Hot and Sour Seafood pho, and a flavorful vermicelli bowl. The food quality is decent for the competitive prices, and many customers appreciate the juicy meat and crunchy spring rolls. However, some have pointed out issues with spice levels in dishes like Pad Thai, which can be unexpectedly hot. The location, while central, can be easy to miss and parking may be a challenge. For those seeking a satisfying meal, the restaurant is well-regarded for its efficient turnover, with meals coming out within minutes. Overall, it’s a solid choice for anyone craving authentic Vietnamese flavors in a casual setting."
